Village_ID,Village_Name,ml_dominant_muni,ml_dominant_Pij,huff_dominant_muni,huff_dominant_Pij,agreement,agreement_label
10085829,Župeča vas,Brežice,0.42589386748774416,Brežice,0.5539933565082292,1,Huff and ML agree
10085837,Župelevec,Brežice,0.18512622277087565,Brežice,0.3795081681695756,1,Huff and ML agree
10085845,Dolenja vas pri Artičah,Brežice,0.42192652922046875,Brežice,0.4207354498939803,1,Huff and ML agree
10085853,Arclin,Celje,0.46679779780177827,Celje,0.3944576090203936,1,Huff and ML agree
10085861,Beli Potok pri Frankolovem,Slovenske Konjice,0.18849709986216515,Celje,0.1485438436868237,0,Huff and ML disagree
10085870,Bezenškovo Bukovje,Celje,0.15686846848721595,Celje,0.1861854415911656,1,Huff and ML agree
10085888,Bezovica,Celje,0.22299828575434266,Celje,0.2466796474707737,1,Huff and ML agree
10085896,Bovše,Celje,0.24782906505224442,Celje,0.2920747114046594,1,Huff and ML agree
10085900,Brdce,Slovenske Konjice,0.1657697241172041,Celje,0.1668812244051029,0,Huff and ML disagree
10085918,Brdce nad Dobrno,Celje,0.08365663981377008,Celje,0.1081935616822393,1,Huff and ML agree
10085926,Brezova,Celje,0.3083203863893891,Celje,0.3507094726908701,1,Huff and ML agree
10085934,Bukovžlak,Celje,0.5499084874562754,Celje,0.6124566673821451,1,Huff and ML agree
10085942,Celje,Celje,0.9844082535325527,Celje,0.9999999703436944,1,Huff and ML agree
10085969,Čreškova,Celje,0.13222155537541494,Celje,0.1566949641510583,1,Huff and ML agree
10085977,Črešnjevec,Celje,0.17493623896123311,Celje,0.2178322837920646,1,Huff and ML agree
10085985,Črešnjice,Slovenske Konjice,0.15094290511911354,Celje,0.16074634762288,0,Huff and ML disagree
10085993,Dobrna,Dobrna,0.9914612938915012,Dobrna,0.9999991490195408,1,Huff and ML agree
10086019,Dol pod Gojko,Celje,0.1577007925204801,Celje,0.1761485387597844,1,Huff and ML agree
10086027,Frankolovo,Celje,0.19558021884064286,Celje,0.2127068223024946,1,Huff and ML agree
10086035,Gabrovec pri Dramljah,Celje,0.19659053941728755,Celje,0.2304813364911717,1,Huff and ML agree
10086043,Glinsko,Celje,0.24782906505224442,Celje,0.3007231035382537,1,Huff and ML agree
10086051,Globoče,Celje,0.24477283405003245,Vojnik,0.277222084799768,0,Huff and ML disagree
10086060,Gorica pri Šmartnem,Celje,0.5008842136852448,Celje,0.5174680009353197,1,Huff and ML agree
10086078,Gradišče pri Vojniku,Celje,0.24389904719634994,Celje,0.2803097404372445,1,Huff and ML agree
10086086,Homec,Celje,0.15511879161699904,Celje,0.1819721011255837,1,Huff and ML agree
10086094,Hrastnik,Šentjur,0.1368200277367968,Celje,0.1803404710056123,0,Huff and ML disagree
10086108,Hrenova,Celje,0.17653290963610066,Celje,0.1914632006502175,1,Huff and ML agree
10086116,Ilovca,Celje,0.21981839893143768,Celje,0.2227095262571785,1,Huff and ML agree
10086124,Ivenca,Vojnik,0.4556387030335799,Vojnik,0.484606453358861,1,Huff and ML agree
10086132,Jankova,Celje,0.22531635061306418,Celje,0.222369350575889,1,Huff and ML agree
10086159,Javornik,Celje,0.2503792368709762,Celje,0.3290910188259625,1,Huff and ML agree
10086167,Jezerce pri Šmartnem,Celje,0.24847135748340693,Celje,0.3260417801805545,1,Huff and ML agree
10086175,Kanjuce,Celje,0.1644415404847155,Celje,0.2297809122148533,1,Huff and ML agree
10086183,Kladnart,Celje,0.15818595217660855,Celje,0.2089490747974093,1,Huff and ML agree
10086191,Klanc,Dobrna,0.3127284399011038,Dobrna,0.2135297479682834,1,Huff and ML agree
10086205,Koblek,Celje,0.25254776730904016,Celje,0.2934130734632522,1,Huff and ML agree
10086213,Kompole,Celje,0.40540443814935595,Celje,0.3870538401882846,1,Huff and ML agree
10086221,Konjsko,Vojnik,0.395280737039019,Vojnik,0.36525608364467,1,Huff and ML agree
10086230,Košnica pri Celju,Celje,0.607691605461362,Celje,0.7685098498351821,1,Huff and ML agree
10086248,Lahovna,Celje,0.5426875519508804,Celje,0.6962919607144279,1,Huff and ML agree
10086256,Landek,Celje,0.1419658255069784,Celje,0.1781643088400681,1,Huff and ML agree
10086264,Laška vas pri Štorah,Celje,0.47226637932126975,Celje,0.4196152535869845,1,Huff and ML agree
10086272,Lemberg pri Novi Cerkvi,Celje,0.15751891527402592,Celje,0.1779055047264872,1,Huff and ML agree
10086299,Leskovec,Celje,0.5206586776389068,Celje,0.524963646876974,1,Huff and ML agree
10086302,Lešje,Celje,0.36318729652476284,Celje,0.3835982262512891,1,Huff and ML agree
10086329,Lindek,Slovenske Konjice,0.15193818253737504,Slovenske Konjice,0.1341477721952917,1,Huff and ML agree
10086337,Lipa pri Frankolovem,Slovenske Konjice,0.1265811589684859,Celje,0.1428401898729979,0,Huff and ML disagree
10086345,Lipovec pri Škofji vasi,Celje,0.32268954326275034,Celje,0.4046044536977909,1,Huff and ML agree
10086353,Ljubečna,Celje,0.41686925633224675,Celje,0.4545007492124929,1,Huff and ML agree
10086361,Loče,Celje,0.36318729652476284,Celje,0.465909138345653,1,Huff and ML agree
10086370,Loka pri Dobrni,Dobrna,0.16512273100982944,Velenje,0.1352121037367603,0,Huff and ML disagree
10086388,Lokovina,Dobrna,0.3127284399011038,Velenje,0.1756038944375336,0,Huff and ML disagree
10086396,Lokrovec,Celje,0.5969500551622073,Celje,0.7317411388355973,1,Huff and ML agree
10086400,Lopata,Celje,0.5347378889148852,Celje,0.5946678496196924,1,Huff and ML agree
10086418,Male Dole,Celje,0.15686846848721595,Celje,0.213743560889688,1,Huff and ML agree
10086426,Medlog,Celje,0.5969500551622073,Celje,0.7027807734505432,1,Huff and ML agree
10086434,Novake,Celje,0.1334804201693428,Celje,0.1819703650558135,1,Huff and ML agree
10086442,Ogorevc,Šentjur,0.47221130402338674,Celje,0.3484606658541743,0,Huff and ML disagree
10086469,Osenca,Celje,0.5347378889148852,Celje,0.6226269243082809,1,Huff and ML agree
10086477,Otemna,Celje,0.27468538527181396,Celje,0.3673408949542626,1,Huff and ML agree
10086485,Parož,Velenje,0.1031598229600762,Velenje,0.1151598123199703,1,Huff and ML agree
10086493,Pečovje,Celje,0.4965321371652571,Celje,0.4633224708654186,1,Huff and ML agree
10086507,Pečovnik,Celje,0.5426875519508804,Celje,0.7230365837172504,1,Huff and ML agree
10086515,Pepelno,Celje,0.24648517811052653,Celje,0.328990340501559,1,Huff and ML agree
10086523,Podgorje pod Čerinom,Celje,0.14601922399348566,Celje,0.1709555383495232,1,Huff and ML agree
10086531,Polže,Celje,0.20938983959720436,Celje,0.2151497748947074,1,Huff and ML agree
10086540,Prekorje,Celje,0.5347378889148852,Celje,0.6132990555550382,1,Huff and ML agree
