Village_ID,Village_Name,ml_dominant_muni,ml_dominant_Pij,huff_dominant_muni,huff_dominant_Pij,agreement,agreement_label
10083931,Ajdovščina,Ajdovščina,0.99790775170762,Ajdovščina,1.0,1,Huff and ML agree
10083940,Batuje,Ajdovščina,0.21066330670483668,Nova Gorica,0.2815038657589581,0,Huff and ML disagree
10083958,Bela,Ajdovščina,0.13818231308407575,Ajdovščina,0.180690757778924,1,Huff and ML agree
10083966,Brje,Ajdovščina,0.22073485218508598,Ajdovščina,0.2673588509932716,1,Huff and ML agree
10083974,Budanje,Ajdovščina,0.47609700693685936,Ajdovščina,0.4723059065858466,1,Huff and ML agree
10083982,Cesta,Ajdovščina,0.7360084425656324,Ajdovščina,0.8322344880345601,1,Huff and ML agree
10084008,Col,Ajdovščina,0.2488385832721748,Ajdovščina,0.2800361241391946,1,Huff and ML agree
10084016,Črniče,Nova Gorica,0.2028442558450453,Nova Gorica,0.3705736534005866,1,Huff and ML agree
10084024,Dobravlje,Ajdovščina,0.5191127518562721,Ajdovščina,0.5939355194378868,1,Huff and ML agree
10084032,Dolenje,Ajdovščina,0.7100690754350398,Ajdovščina,0.787466511103919,1,Huff and ML agree
10084059,Dolga Poljana,Ajdovščina,0.6153748748255693,Ajdovščina,0.6721866391660499,1,Huff and ML agree
10084067,Duplje,Ajdovščina,0.5025751390123608,Ajdovščina,0.4815781918980943,1,Huff and ML agree
10084075,Erzelj,Ajdovščina,0.28009508557609447,Ajdovščina,0.33694741561796,1,Huff and ML agree
10084083,Gaberje,Ajdovščina,0.2846472440764694,Ajdovščina,0.3391122036694935,1,Huff and ML agree
10084091,Goče,Ajdovščina,0.18542686537019434,Ajdovščina,0.2349490499591292,1,Huff and ML agree
10084105,Gojače,Ajdovščina,0.24782666224013436,Nova Gorica,0.2773526595593789,0,Huff and ML disagree
10084113,Gozd,Ajdovščina,0.13818231308407575,Ajdovščina,0.1995355435415187,1,Huff and ML agree
10084121,Gradišče pri Vipavi,Vipava,0.34263591494829426,Vipava,0.5438120936244747,1,Huff and ML agree
10084130,Grivče,Ajdovščina,0.8111837022733094,Ajdovščina,0.9072537252960192,1,Huff and ML agree
10084148,Kamnje,Ajdovščina,0.37067647255651776,Ajdovščina,0.4103311002304789,1,Huff and ML agree
10084156,Kovk,Ajdovščina,0.0722163972702153,Ljubljana,0.1459072059146966,0,Huff and ML disagree
10084164,Križna Gora,Ajdovščina,0.13889328028798154,Ajdovščina,0.1865973279548101,1,Huff and ML agree
10084172,Lokavec,Ajdovščina,0.7103969399779347,Ajdovščina,0.8199013101752002,1,Huff and ML agree
10084199,Lozice,Ajdovščina,0.08174810337770494,Postojna,0.139314277094969,0,Huff and ML disagree
10084202,Lože,Ajdovščina,0.2523965786430942,Vipava,0.2484492290418568,0,Huff and ML disagree
10084229,Male Žablje,Ajdovščina,0.5674672206785698,Ajdovščina,0.6528835236603463,1,Huff and ML agree
10084237,Malo Polje,Ajdovščina,0.18822265030287685,Ajdovščina,0.2271680433688538,1,Huff and ML agree
10084245,Manče,Ajdovščina,0.2130273598157291,Ajdovščina,0.2304053817121785,1,Huff and ML agree
10084253,Nanos,Ajdovščina,0.05483975112158332,Ljubljana,0.1579817598354913,0,Huff and ML disagree
10084261,Orehovica,Ajdovščina,0.1368877859437406,Ajdovščina,0.1584413147385188,1,Huff and ML agree
10084270,Otlica,Ajdovščina,0.06323845636653795,Ljubljana,0.1427545140374808,0,Huff and ML disagree
10084288,Plače,Ajdovščina,0.5878785955073106,Ajdovščina,0.6703938846760503,1,Huff and ML agree
10084296,Planina,Ajdovščina,0.48524349612925627,Ajdovščina,0.5833459519761984,1,Huff and ML agree
10084300,Podbreg,Ajdovščina,0.1165001380888762,Ajdovščina,0.1447804914875715,1,Huff and ML agree
10084318,Podgrič,Ajdovščina,0.1066635202849817,Postojna,0.1340300172776961,0,Huff and ML disagree
10084326,Podkraj,Ajdovščina,0.11356984468531793,Ljubljana,0.1640235153759426,0,Huff and ML disagree
10084334,Podnanos,Ajdovščina,0.15200335021457084,Ajdovščina,0.1704709643903895,1,Huff and ML agree
10084342,Podraga,Ajdovščina,0.17016145574998884,Ajdovščina,0.1929258592605741,1,Huff and ML agree
10084369,Poreče,Ajdovščina,0.15267110563197775,Ajdovščina,0.172171506969541,1,Huff and ML agree
10084377,Predmeja,Ajdovščina,0.10629651276481342,Ajdovščina,0.1872662274788529,1,Huff and ML agree
10084385,Ravne,Nova Gorica,0.21108736964915828,Nova Gorica,0.3583686046204674,1,Huff and ML agree
10084393,Sanabor,Ajdovščina,0.23883170977629342,Ajdovščina,0.2553607741994927,1,Huff and ML agree
10084407,Selo,Ajdovščina,0.2388614203518883,Nova Gorica,0.2658984114497772,0,Huff and ML disagree
10084415,Skrilje,Ajdovščina,0.5041332123614438,Ajdovščina,0.5836640810494695,1,Huff and ML agree
10084423,Slap,Ajdovščina,0.33110130561960227,Ajdovščina,0.3213699566186543,1,Huff and ML agree
10084431,Šmarje,Ajdovščina,0.2885591847908126,Ajdovščina,0.3309366919853196,1,Huff and ML agree
10084440,Stomaž,Ajdovščina,0.4303658734481442,Ajdovščina,0.5553893496520934,1,Huff and ML agree
10084458,Tevče,Ajdovščina,0.5191127518562721,Ajdovščina,0.6221513298125888,1,Huff and ML agree
10084466,Ustje,Ajdovščina,0.7411400335028939,Ajdovščina,0.8404036212107425,1,Huff and ML agree
10084474,Velike Žablje,Ajdovščina,0.4066990194693619,Ajdovščina,0.4837373520459376,1,Huff and ML agree
10084482,Vipava,Vipava,0.996650931508017,Vipava,1.0,1,Huff and ML agree
10084504,Vipavski Križ,Ajdovščina,0.6078449171482707,Ajdovščina,0.7082349328453325,1,Huff and ML agree
10084512,Višnje,Ajdovščina,0.19287398477284234,Ajdovščina,0.2108737037938271,1,Huff and ML agree
10084539,Vodice,Ajdovščina,0.07098380439990847,Ljubljana,0.1651268361341596,0,Huff and ML disagree
10084547,Vrhpolje,Ajdovščina,0.3718187331608997,Vipava,0.4560982181976007,0,Huff and ML disagree
10084555,Vrtovče,Ajdovščina,0.3728464259998918,Ajdovščina,0.4338876762703874,1,Huff and ML agree
10084563,Vrtovin,Ajdovščina,0.2872073879288839,Ajdovščina,0.3039624424111818,1,Huff and ML agree
10084571,Zavino,Ajdovščina,0.20888731375785313,Ajdovščina,0.2533168734348968,1,Huff and ML agree
10084580,Zemono,Vipava,0.4203669908724636,Vipava,0.6288585938593021,1,Huff and ML agree
10084598,Žapuže,Ajdovščina,0.8133873348900558,Ajdovščina,0.904143243749042,1,Huff and ML agree
10084601,Potoče,Ajdovščina,0.3736510946739356,Ajdovščina,0.4127703582548285,1,Huff and ML agree
10084610,Malovše,Ajdovščina,0.2303957278881232,Nova Gorica,0.2957906502054684,0,Huff and ML disagree
10084628,Hrašče,Ajdovščina,0.13687036256659835,Ajdovščina,0.1574601205004533,1,Huff and ML agree
10084636,Žagolič,Ajdovščina,0.2110528922329215,Ajdovščina,0.2465997039203452,1,Huff and ML agree
10084644,Kožmani,Ajdovščina,0.7854410097672643,Ajdovščina,0.8513731826262729,1,Huff and ML agree
10084652,Arnovo selo,Brežice,0.4827016927021085,Brežice,0.4636636147867191,1,Huff and ML agree
10084679,Artiče,Brežice,0.5213526785115227,Brežice,0.5331216829698944,1,Huff and ML agree
10084687,Bizeljska vas,Brežice,0.07393603124554177,Brežice,0.1348903917051234,1,Huff and ML agree
10084695,Bizeljsko,Brežice,0.0853703419480643,Brežice,0.1909336009878944,1,Huff and ML agree
10084709,Blatno,Brežice,0.26268316731122154,Brežice,0.3880975392362524,1,Huff and ML agree
10084717,Bojsno,Brežice,0.19058169410850007,Brežice,0.3383632428347997,1,Huff and ML agree
10084725,Boršt,Brežice,0.642451278422189,Brežice,0.7100097611896715,1,Huff and ML agree
10084733,Bračna vas,Brežice,0.08838842695983805,Brežice,0.1954806999258534,1,Huff and ML agree
10084741,Slovenska vas,Brežice,0.16159644234734927,Brežice,0.3926630283575494,1,Huff and ML agree
10084750,Brezje pri Bojsnem,Brežice,0.16836724787485768,Brežice,0.3255287232283458,1,Huff and ML agree
10084768,Brezje pri Veliki Dolini,Brežice,0.17361153105931348,Brežice,0.4183679002691538,1,Huff and ML agree
10084776,Brezovica na Bizeljskem,Brežice,0.06613867548761349,Brežice,0.2295368902541097,1,Huff and ML agree
10084784,Brežice,Brežice,0.9934373994037804,Brežice,1.0,1,Huff and ML agree
10084792,Brvi,Brežice,0.4060485842249067,Brežice,0.4992385391839992,1,Huff and ML agree
10084806,Bukošek,Brežice,0.675418719568561,Brežice,0.776649536599752,1,Huff and ML agree
10084814,Bukovje,Brežice,0.07358372868002434,Brežice,0.1479916048455897,1,Huff and ML agree
10084822,Bušeča vas,Brežice,0.35794597129206296,Brežice,0.4565196273104291,1,Huff and ML agree
10084849,Cerina,Brežice,0.6517776967195072,Brežice,0.7869423670460721,1,Huff and ML agree
10084857,Cerklje ob Krki,Brežice,0.4909223693610306,Brežice,0.5168596632325461,1,Huff and ML agree
10084865,Cirnik,Brežice,0.30386973667104317,Brežice,0.4985503210505936,1,Huff and ML agree
10084873,Cundrovec,Brežice,0.8365978372592967,Brežice,0.8886397532728106,1,Huff and ML agree
10084881,Curnovec,Brežice,0.42059694985606977,Brežice,0.4917452689645082,1,Huff and ML agree
10084890,Čatež ob Savi,Brežice,0.8665260430765561,Brežice,0.9106367071184244,1,Huff and ML agree
10084903,Čedem,Brežice,0.1611472873099249,Brežice,0.3469929693183223,1,Huff and ML agree
10084911,Črešnjice pri Cerkljah,Brežice,0.3989491397165309,Brežice,0.4188280583344501,1,Huff and ML agree
10084920,Dečno selo,Brežice,0.5694633218020799,Brežice,0.5921596352212083,1,Huff and ML agree
10084938,Dednja vas,Brežice,0.18349070535637985,Brežice,0.3369510593686198,1,Huff and ML agree
10084946,Dobeno,Brežice,0.5197576855745834,Brežice,0.6669154595316906,1,Huff and ML agree
10084954,Dobova,Brežice,0.5556668371501008,Brežice,0.6753708591275998,1,Huff and ML agree
10084962,Dolenja Pirošica,Brežice,0.4895940895365326,Brežice,0.5340448730995897,1,Huff and ML agree
10084989,Dolenje Skopice,Brežice,0.642451278422189,Brežice,0.6752909835357747,1,Huff and ML agree
10084997,Dramlja,Brežice,0.16770400704940125,Brežice,0.3342735140314282,1,Huff and ML agree
10085004,Drenovec pri Bukovju,Brežice,0.07616024878606606,Brežice,0.1780810639386307,1,Huff and ML agree
10085012,Dvorce,Brežice,0.8149312190881425,Brežice,0.8721612828262586,1,Huff and ML agree
10085039,Gabrje pri Dobovi,Brežice,0.6348451788661804,Brežice,0.7130470455085097,1,Huff and ML agree
10085047,Gaj,Brežice,0.31385922394273125,Brežice,0.5199146788926369,1,Huff and ML agree
10085055,Gazice,Brežice,0.31457496860025297,Brežice,0.402168914728756,1,Huff and ML agree
10085063,Globočice,Brežice,0.4990608246518294,Brežice,0.6320002285852756,1,Huff and ML agree
10085071,Globoko,Brežice,0.42059694985606977,Brežice,0.5008368191012751,1,Huff and ML agree
10085080,Glogov Brod,Brežice,0.642451278422189,Brežice,0.689742966705751,1,Huff and ML agree
10085098,Gorenja Pirošica,Brežice,0.44179133541883153,Brežice,0.5372054336805829,1,Huff and ML agree
10085101,Gorenje Skopice,Brežice,0.6368983905739379,Brežice,0.6309028639965741,1,Huff and ML agree
10085110,Gornji Lenart,Brežice,0.7168613110847191,Brežice,0.7481822203343826,1,Huff and ML agree
10085128,Gregovce,Brežice,0.10451751788431381,Brežice,0.2598690942624902,1,Huff and ML agree
10085136,Hrastje pri Cerkljah,Krško,0.3119506718650278,Brežice,0.325085542295049,0,Huff and ML disagree
10085144,Izvir,Brežice,0.2621769497267722,Brežice,0.4200669603094283,1,Huff and ML agree
10085152,Jereslavec,Brežice,0.1995043922318948,Brežice,0.3855056178426437,1,Huff and ML agree
10085179,Jesenice,Brežice,0.26551534766334745,Brežice,0.4815441385674126,1,Huff and ML agree
10085187,Kamence,Brežice,0.16990546188178002,Brežice,0.3670314988310147,1,Huff and ML agree
10085195,Kapele,Brežice,0.3142232730030926,Brežice,0.4710999009573768,1,Huff and ML agree
10085209,Koritno,Brežice,0.16693326134801448,Brežice,0.4142398066687303,1,Huff and ML agree
10085217,Kraška vas,Brežice,0.4239824291884409,Brežice,0.5416103940199853,1,Huff and ML agree
10085225,Križe,Krško,0.15255001881247593,Krško,0.2309505710586757,1,Huff and ML agree
10085233,Krška vas,Brežice,0.8199286170521225,Brežice,0.8700290136044271,1,Huff and ML agree
10085241,Laze,Brežice,0.16727660306726977,Brežice,0.4077414614137929,1,Huff and ML agree
10085250,Loče,Brežice,0.42880322750050354,Brežice,0.5969144634604888,1,Huff and ML agree
10085268,Mala Dolina,Brežice,0.3087480095367066,Brežice,0.5087358614072558,1,Huff and ML agree
10085276,Mali Cirnik,Brežice,0.08536112002293597,Brežice,0.2916729104709767,1,Huff and ML agree
10085284,Mali Obrež,Brežice,0.5095506684384595,Brežice,0.6493888367722842,1,Huff and ML agree
10085292,Mali Vrh,Brežice,0.35096812952485723,Brežice,0.4608112420153025,1,Huff and ML agree
10085306,Mihalovec,Brežice,0.5213526785115227,Brežice,0.6649076849476427,1,Huff and ML agree
10085314,Mostec,Brežice,0.7629814682131432,Brežice,0.8456635580743079,1,Huff and ML agree
10085322,Mrzlava vas,Brežice,0.6396505959071892,Brežice,0.7303912415778784,1,Huff and ML agree
10085349,Nova vas ob Sotli,Brežice,0.0665249828874114,Brežice,0.2154763275783326,1,Huff and ML agree
10085357,Nova vas pri Mokricah,Brežice,0.23242000429506898,Brežice,0.4556195614663801,1,Huff and ML agree
10085365,Obrežje,Brežice,0.20229635348937922,Brežice,0.4413734543234888,1,Huff and ML agree
10085373,Oklukova Gora,Krško,0.3142971245622703,Krško,0.3386036676442104,1,Huff and ML agree
10085381,Orešje na Bizeljskem,Brežice,0.06733230607566439,Brežice,0.123651784519313,1,Huff and ML agree
10085390,Pavlova vas,Brežice,0.15067371812131977,Brežice,0.2618440832541422,1,Huff and ML agree
10085403,Pečice,Krško,0.15143627741626184,Krško,0.2291852336543728,1,Huff and ML agree
10085411,Perišče,Brežice,0.1953322669361893,Brežice,0.4321870472564649,1,Huff and ML agree
10085420,Piršenbreg,Brežice,0.23242000429506898,Brežice,0.3761970906180453,1,Huff and ML agree
10085438,Pišece,Brežice,0.1461132119175389,Brežice,0.2696096908678344,1,Huff and ML agree
10085446,Podgorje pri Pišecah,Brežice,0.11119996336570077,Brežice,0.2522252739007547,1,Huff and ML agree
10085454,Podgračeno,Brežice,0.4895940895365326,Brežice,0.6280039754200012,1,Huff and ML agree
10085462,Podvinje,Brežice,0.34364028693742665,Brežice,0.49054617843774,1,Huff and ML agree
10085489,Ponikve,Brežice,0.1553866116111407,Brežice,0.3875679380248415,1,Huff and ML agree
10085497,Poštena vas,Brežice,0.34630641190426,Brežice,0.4487003202447003,1,Huff and ML agree
10085519,Prilipe,Brežice,0.6396505959071892,Brežice,0.7513167389616242,1,Huff and ML agree
10085527,Račja vas,Brežice,0.6273106479640203,Brežice,0.6537819695591411,1,Huff and ML agree
10085535,Rajec,Brežice,0.1947494084187781,Brežice,0.4320280662534105,1,Huff and ML agree
10085543,Rakovec,Brežice,0.2116902968035499,Brežice,0.4057184904189622,1,Huff and ML agree
10085551,Ribnica,Brežice,0.35096812952485723,Brežice,0.5427340620925919,1,Huff and ML agree
10085560,Rigonce,Brežice,0.3632980339202712,Brežice,0.5517083161760445,1,Huff and ML agree
10085578,Sela pri Dobovi,Brežice,0.7959785804331415,Brežice,0.8536372162057014,1,Huff and ML agree
10085586,Silovec,Brežice,0.2013780160010544,Brežice,0.3019982462775399,1,Huff and ML agree
10085594,Slogonsko,Brežice,0.17359527451807935,Brežice,0.3612916038401342,1,Huff and ML agree
10085608,Sobenja vas,Brežice,0.49380543258432785,Brežice,0.6117344198180764,1,Huff and ML agree
10085616,Spodnja Pohanca,Brežice,0.6117100515689683,Brežice,0.5167284341272014,1,Huff and ML agree
10085624,Sromlje,Brežice,0.22760644085813142,Brežice,0.3030043086424993,1,Huff and ML agree
10085632,Stankovo,Brežice,0.4990608246518294,Brežice,0.6176729170840942,1,Huff and ML agree
10085659,Stara vas-Bizeljsko,Brežice,0.14187902243347952,Brežice,0.2814958064530332,1,Huff and ML agree
10085667,Stojanski Vrh,Brežice,0.35096812952485723,Brežice,0.4687301808709678,1,Huff and ML agree
10085675,Trebež,Brežice,0.700261427151051,Brežice,0.7174398227475561,1,Huff and ML agree
10085683,Velika Dolina,Brežice,0.2477411026601136,Brežice,0.4669928854306798,1,Huff and ML agree
10085691,Velike Malence,Brežice,0.7637960000689682,Brežice,0.8305812442975045,1,Huff and ML agree
10085705,Veliki Obrež,Brežice,0.4737988612585955,Brežice,0.6076982840903081,1,Huff and ML agree
10085713,Vinji Vrh,Brežice,0.2384313340779795,Brežice,0.3732776995137019,1,Huff and ML agree
10085721,Vitna vas,Brežice,0.08980739050438409,Brežice,0.2429259828051657,1,Huff and ML agree
10085730,Volčje,Brežice,0.30386973667104317,Brežice,0.3195192991726124,1,Huff and ML agree
10085748,Vrhje,Brežice,0.20311657499232877,Brežice,0.3818901023276261,1,Huff and ML agree
10085756,Vrhovska vas,Brežice,0.2856132599607439,Brežice,0.3935853345867221,1,Huff and ML agree
10085764,Zasap,Brežice,0.3512098384515008,Brežice,0.3834153894628618,1,Huff and ML agree
10085772,Zgornja Pohanca,Krško,0.2612297282067416,Krško,0.3177622354738093,1,Huff and ML agree
10085799,Zgornji Obrež,Brežice,0.6368983905739379,Brežice,0.564133398477095,1,Huff and ML agree
10085802,Žejno,Brežice,0.5694633218020799,Brežice,0.6720274822178962,1,Huff and ML agree
10085829,Župeča vas,Brežice,0.5162860326002577,Brežice,0.5788170532724078,1,Huff and ML agree
10085837,Župelevec,Brežice,0.2527500300160516,Brežice,0.3995620823033268,1,Huff and ML agree
10085845,Dolenja vas pri Artičah,Brežice,0.4990608246518294,Brežice,0.4422850485043418,1,Huff and ML agree
10085853,Arclin,Celje,0.44967951725378447,Celje,0.5244197268540176,1,Huff and ML agree
10085861,Beli Potok pri Frankolovem,Slovenske Konjice,0.29240405792636204,Celje,0.1692392658662715,0,Huff and ML disagree
10085870,Bezenškovo Bukovje,Celje,0.19926405327401006,Celje,0.2193879577344655,1,Huff and ML agree
10085888,Bezovica,Celje,0.26675185772645954,Celje,0.2940045078713869,1,Huff and ML agree
10085896,Bovše,Celje,0.24997338763975488,Celje,0.3404859117051775,1,Huff and ML agree
10085900,Brdce,Slovenske Konjice,0.2560336460157941,Celje,0.1924355590075809,0,Huff and ML disagree
10085918,Brdce nad Dobrno,Velenje,0.13850032783606858,Celje,0.1308439415844796,0,Huff and ML disagree
10085926,Brezova,Celje,0.2875108023618103,Celje,0.4326079555638689,1,Huff and ML agree
10085934,Bukovžlak,Celje,0.6384427128732341,Celje,0.6622810078890948,1,Huff and ML agree
10085942,Celje,Celje,0.995336702433478,Celje,1.0,1,Huff and ML agree
10085969,Čreškova,Celje,0.1679306897678208,Celje,0.1920888849428215,1,Huff and ML agree
10085977,Črešnjevec,Celje,0.21054272080620698,Celje,0.2572675390945743,1,Huff and ML agree
10085985,Črešnjice,Slovenske Konjice,0.23898439463804877,Celje,0.1848714843703359,0,Huff and ML disagree
10085993,Dobrna,Dobrna,0.998146789742586,Dobrna,1.0,1,Huff and ML agree
10086019,Dol pod Gojko,Slovenske Konjice,0.2114251044016362,Celje,0.2079750242854995,0,Huff and ML disagree
10086027,Frankolovo,Celje,0.2367881668266259,Celje,0.261923743652103,1,Huff and ML agree
10086035,Gabrovec pri Dramljah,Celje,0.2183201627381894,Celje,0.2706864245331878,1,Huff and ML agree
10086043,Glinsko,Celje,0.2479687142542425,Celje,0.3469863678132497,1,Huff and ML agree
10086051,Globoče,Celje,0.27282587123541535,Celje,0.2903985816401286,1,Huff and ML agree
10086060,Gorica pri Šmartnem,Celje,0.478323610870102,Celje,0.5744398468159838,1,Huff and ML agree
10086078,Gradišče pri Vojniku,Celje,0.2759878066818613,Celje,0.3253340852494248,1,Huff and ML agree
10086086,Homec,Celje,0.1930775423653078,Celje,0.2268532122509292,1,Huff and ML agree
10086094,Hrastnik,Celje,0.17872306592766893,Celje,0.2061915394174222,1,Huff and ML agree
10086108,Hrenova,Celje,0.2150657019076291,Celje,0.2392459720234831,1,Huff and ML agree
10086116,Ilovca,Celje,0.2559029264415073,Celje,0.2876282781592723,1,Huff and ML agree
10086124,Ivenca,Celje,0.23890056471401924,Celje,0.2906851977218701,1,Huff and ML agree
10086132,Jankova,Celje,0.26852903587041205,Celje,0.281133700642457,1,Huff and ML agree
10086159,Javornik,Celje,0.2386578728779413,Celje,0.3719445260233391,1,Huff and ML agree
10086167,Jezerce pri Šmartnem,Celje,0.24926941641940703,Celje,0.3794043434627523,1,Huff and ML agree
10086175,Kanjuce,Celje,0.19693327474290956,Celje,0.263147089770152,1,Huff and ML agree
10086183,Kladnart,Celje,0.1970225805272321,Celje,0.2442311331220081,1,Huff and ML agree
10086191,Klanc,Celje,0.148449278447009,Velenje,0.1523168226553682,0,Huff and ML disagree
10086205,Koblek,Celje,0.23815588918864125,Celje,0.3719835637345455,1,Huff and ML agree
10086213,Kompole,Celje,0.39506875185758766,Celje,0.4351638171330151,1,Huff and ML agree
10086221,Konjsko,Celje,0.24518578520254902,Celje,0.3452888122238174,1,Huff and ML agree
10086230,Košnica pri Celju,Celje,0.6512416231410597,Celje,0.8033605536098972,1,Huff and ML agree
10086248,Lahovna,Celje,0.6272708196050101,Celje,0.7434647011468649,1,Huff and ML agree
10086256,Landek,Celje,0.15987477658726268,Celje,0.2204839986003235,1,Huff and ML agree
10086264,Laška vas pri Štorah,Celje,0.45279637624841174,Celje,0.4692483823770227,1,Huff and ML agree
10086272,Lemberg pri Novi Cerkvi,Celje,0.20021242819560026,Celje,0.2231075643114754,1,Huff and ML agree
10086299,Leskovec,Celje,0.5420257020920498,Celje,0.5857874052334155,1,Huff and ML agree
10086302,Lešje,Celje,0.36838630745757056,Celje,0.4952134775039121,1,Huff and ML agree
10086329,Lindek,Slovenske Konjice,0.24041840658300032,Slovenske Konjice,0.1522930584448469,1,Huff and ML agree
10086337,Lipa pri Frankolovem,Slovenske Konjice,0.2188682843485068,Celje,0.1639146846621396,0,Huff and ML disagree
10086345,Lipovec pri Škofji vasi,Celje,0.32046737009872495,Celje,0.4593902308570798,1,Huff and ML agree
10086353,Ljubečna,Celje,0.4000540995667311,Celje,0.5183631855471282,1,Huff and ML agree
10086361,Loče,Celje,0.37062822507078863,Celje,0.535389428474247,1,Huff and ML agree
10086370,Loka pri Dobrni,Celje,0.14559277838693988,Velenje,0.1782856925858114,0,Huff and ML disagree
10086388,Lokovina,Velenje,0.25987929250819475,Velenje,0.2353223833188434,1,Huff and ML agree
10086396,Lokrovec,Celje,0.6465023921903891,Celje,0.777824342323574,1,Huff and ML agree
10086400,Lopata,Celje,0.5807727933325275,Celje,0.649627284766312,1,Huff and ML agree
10086418,Male Dole,Celje,0.19873569227151955,Celje,0.2568779925365069,1,Huff and ML agree
10086426,Medlog,Celje,0.6465023921903891,Celje,0.7499246231351389,1,Huff and ML agree
10086434,Novake,Celje,0.16932136378342366,Celje,0.2116751413427865,1,Huff and ML agree
10086442,Ogorevc,Šentjur,0.4695917137770909,Celje,0.395943098607106,0,Huff and ML disagree
10086469,Osenca,Celje,0.5815701143582825,Celje,0.668187803887404,1,Huff and ML agree
10086477,Otemna,Celje,0.2618118418515147,Celje,0.428811709034095,1,Huff and ML agree
10086485,Parož,Velenje,0.12713480823289572,Velenje,0.1456455311055207,1,Huff and ML agree
10086493,Pečovje,Celje,0.4627305732958146,Celje,0.5131883521245283,1,Huff and ML agree
10086507,Pečovnik,Celje,0.6272708196050101,Celje,0.7618873241165587,1,Huff and ML agree
10086515,Pepelno,Celje,0.24683041513722886,Celje,0.3829471403450559,1,Huff and ML agree
10086523,Podgorje pod Čerinom,Slovenske Konjice,0.2121337105718709,Celje,0.1983721826729553,0,Huff and ML disagree
10086531,Polže,Celje,0.22885113539149085,Celje,0.2761684975860824,1,Huff and ML agree
10086540,Prekorje,Celje,0.5824519919143767,Celje,0.6787459731817261,1,Huff and ML agree
10086558,Pristava,Celje,0.2575023947141476,Celje,0.3960057346574488,1,Huff and ML agree
10086566,Pristova,Velenje,0.20442661901005543,Velenje,0.1920286297057739,1,Huff and ML agree
10086574,Prožinska vas,Šentjur,0.33283122722683556,Celje,0.4091404972764853,0,Huff and ML disagree
10086582,Rakova Steza,Celje,0.21086527314307538,Celje,0.2368225010263351,1,Huff and ML agree
10086604,Razdelj,Celje,0.22866363804441137,Celje,0.2777346801328965,1,Huff and ML agree
10086612,Razgor,Celje,0.24518578520254902,Celje,0.3841399258449797,1,Huff and ML agree
10086639,Razgorce,Celje,0.20199827823928168,Celje,0.2465651905691237,1,Huff and ML agree
10086647,Rove,Celje,0.2081843224351928,Celje,0.232974863760626,1,Huff and ML agree
10086655,Rožni Vrh,Celje,0.238379907927944,Celje,0.4151724078246345,1,Huff and ML agree
10086663,Runtole,Celje,0.5451842436271158,Celje,0.6216569568384593,1,Huff and ML agree
10086671,Rupe,Celje,0.24885200788077783,Celje,0.3711028468829735,1,Huff and ML agree
10086680,Selce,Celje,0.15333952945153256,Celje,0.1774356451722011,1,Huff and ML agree
10086698,Slance,Celje,0.6731458599895374,Celje,0.6769945741715439,1,Huff and ML agree
10086701,Slatina v Rožni dolini,Celje,0.3676460419655607,Celje,0.5245926378083742,1,Huff and ML agree
10086710,Socka,Celje,0.17370672650803892,Celje,0.2026481948365074,1,Huff and ML agree
10086728,Straža pri Dolu,Celje,0.16034159160836964,Celje,0.1826261307269085,1,Huff and ML agree
10086736,Straža pri Novi Cerkvi,Celje,0.176071501843803,Celje,0.20113820252184,1,Huff and ML agree
10086744,Stražica,Celje,0.21426825233017954,Celje,0.2328492905568996,1,Huff and ML agree
10086752,Strmec nad Dobrno,Velenje,0.12712040631776889,Velenje,0.1788435766391968,1,Huff and ML agree
10086779,Nova Cerkev,Celje,0.25749013126646014,Celje,0.2960886500325444,1,Huff and ML agree
10086787,Svetina,Celje,0.26744690093278745,Celje,0.295980568657299,1,Huff and ML agree
10086795,Svetli Dol,Celje,0.26675185772645954,Celje,0.3235802319408216,1,Huff and ML agree
10086809,Šentjanž nad Štorami,Celje,0.313045791677343,Celje,0.4293920955267258,1,Huff and ML agree
10086817,Škofja vas,Celje,0.5824519919143767,Celje,0.6577805092762191,1,Huff and ML agree
10086825,Šmarjeta pri Celju,Celje,0.647502305999813,Celje,0.7548385521161999,1,Huff and ML agree
10086833,Šmartno v Rožni dolini,Celje,0.30590740776757847,Celje,0.4706073014808633,1,Huff and ML agree
10086841,Šmiklavž pri Škofji vasi,Celje,0.30940936841926175,Celje,0.4620491702178897,1,Huff and ML agree
10086850,Štore,Štore,0.9930935843294213,Štore,1.0,1,Huff and ML agree
10086868,Teharje,Celje,0.7345431305055985,Celje,0.6418397450796868,1,Huff and ML agree
10086876,Tomaž nad Vojnikom,Celje,0.23815588918864125,Celje,0.347739125447305,1,Huff and ML agree
10086884,Tremerje,Celje,0.5786228838384327,Celje,0.660389804564486,1,Huff and ML agree
10086892,Trnovlje pri Celju,Celje,0.6492167489470801,Celje,0.7564904482677628,1,Huff and ML agree
10086906,Trnovlje pri Socki,Celje,0.17583060235501424,Celje,0.1940052552671835,1,Huff and ML agree
10086914,Velika Raven,Celje,0.15582915042684095,Celje,0.1900628201520923,1,Huff and ML agree
10086922,Verpete,Slovenske Konjice,0.2766837726793404,Celje,0.1941637229797986,0,Huff and ML disagree
10086949,Vine,Celje,0.175293249490387,Celje,0.1971472320088147,1,Huff and ML agree
