Muni_ID,Muni_Name,nacc_ATMs,nacc_All_airports,nacc_Archaeological_site,nacc_Artwork,nacc_Bakery,nacc_Banks,nacc_Bike_rental,nacc_Bike_shops,nacc_Book_stores,nacc_Bus_Industrial_Zones,nacc_Bus_stops,nacc_Camp_sites,nacc_Car_rent,nacc_Car_wash,nacc_Chapels,nacc_Cinemas,nacc_Clinics,nacc_Clubs_bars,nacc_Community_center,nacc_Currency_exchange,nacc_Dentis_offices,nacc_Doctors_offices,nacc_Embasy_consul,nacc_Faculties,nacc_Fast_food,nacc_Fire_stations,nacc_Fitness_C,nacc_Gas_stations,nacc_Gift_shops,nacc_Higher_Courthouses,nacc_Hostels_motels,nacc_Hotels,nacc_Hunting_stand,nacc_Kiosk,nacc_Libraries,nacc_Main_Courthouse,nacc_Marketplaces,nacc_Museums,nacc_Nursing_home,nacc_Outdoor_shop,nacc_Parkings,nacc_Parks,nacc_Playgrounds,nacc_Police_stations,nacc_Private_schools,nacc_Public_toilet,nacc_Railway_Stations,nacc_Recycle_Bins,nacc_Religious_buildings,nacc_Restaurants,nacc_School_of_arts,nacc_School_of_music,nacc_Shoping_Malls,nacc_Sport_shops,nacc_Sports_hall,nacc_Stadiums,nacc_Supermarkets,nacc_Swimming_pool,nacc_Theaters,nacc_Thematic_Shops,nacc_Tourist_info_points,nacc_Town_hall,nacc_Travel_agencies,nacc_Vending_Parking,nacc_Veterinarian_Offices,nacc_arhivi,nacc_avtosole,nacc_bolnice_ok,nacc_dijaski_studentski_domi,nacc_furs,nacc_klinicni_centri,nacc_kulturna_dediscina,nacc_lekarne,nacc_okrajna_sod,nacc_okrozna_sod,nacc_osnovne_sole,nacc_poste,nacc_pristanisca,nacc_sazu,nacc_sodisca_osm,nacc_srednje_sole,nacc_turist_objekti,nacc_univerze,nacc_vrtci,nacc_zdrav_domovi,nacc_zoo
11026923.0,Izola,0.9806047469611382,0.7230324185531856,0.9835895789148642,0.9882232662542234,0.9919737419687283,0.89229282767277,0.9965232980912352,0.9965052798271937,0.9956765088563991,0.9638908982802825,0.9916097726643192,0.9498979097204815,0.9895046246513228,0.9902089549162714,0.6424744635010897,0.9236155879413122,0.45547152021258397,0.9815850941139582,0.9284346343566725,0.5086870887718891,0.8667661994935334,0.8365955090987862,0.4416576621386916,0.9322153472859951,0.9971669796327567,0.6220695337372067,0.9875331683836275,0.9937620975902521,0.9145998889754576,0.9473389005706481,0.9868077728521316,0.9710344381902217,0.853945341778812,0.9972897384064097,0.8694738624490033,0.4464486310158452,0.9939974124499239,0.9503517613427255,0.3394989690167558,0.2998941235061734,0.9959197995469196,0.9834408392347456,0.9747365662330993,0.9070730591407389,0.8208397198149798,0.9922504316168347,0.8355147352642025,0.9349682433091779,0.8314760756634954,0.9978630190521416,0.0451706091125158,0.20553482795732114,0.8293726603849303,0.9902678650394866,0.8886511242335583,0.9898417635241763,0.9930923949402155,0.9495969002746851,0.9017074044173017,0.9933970691848731,0.9804934074996328,0.795583885629682,0.042416417842380705,0.9967014941899011,0.8989545121659133,0.9316785890164031,0.9953874378122686,0.9594308738428159,0.9946338901544602,0.9192958346441339,0.9797624921310808,0.971940929056376,0.9790123242220353,0.8172829726548335,0.9168944186160009,0.9453908458354109,0.9695463057204182,0.9796286916989324,0.4546685048158975,0.9748425591808488,0.9904204577052759,0.9834139186274595,0.9277870096254192,0.9779306648755526,0.9919688370364055,0.4665634827817172
11027776.0,Koper,0.9723073836971886,0.7856925260707663,0.9292449510767709,0.9855620509790641,0.9933811502565201,0.994577693558325,0.9950297696030006,0.9932714911643857,0.9953134344961737,0.9434768545396899,0.988472335460011,0.8726779253459561,0.9953642160427882,0.9851993087018985,0.592336389668864,0.989284987983093,0.5158948470332603,0.9938967691680508,0.995138249507975,0.5520481685137286,0.7835354677027817,0.7630262120756885,0.4689920605538439,0.991138393968184,0.9898846738529273,0.7688038408843245,0.9946368006085843,0.9867449579108298,1.0,0.9965557891252548,0.9877921586110326,0.9847388256737756,0.574220782604574,0.9865716698655658,0.9852717266329875,0.47344817520715365,0.9860624247437761,0.9774367070314851,0.3843961422563569,0.35852863368926824,0.9804396963715069,0.9935358473337044,0.9806599834860233,0.9860992960544988,0.9895653600042267,0.9817889909618926,0.9631032845797929,0.8484937452835855,0.880286090685494,0.9960436789493049,0.07065350389701408,0.2531696116132217,0.9777932258250481,0.9842867652309231,0.8928176151698938,0.994546260789573,0.9802768076014257,0.981317055150833,0.9843894278524837,0.9823433286604091,0.9764152884670211,0.8848277448448302,0.06634554198414944,0.9924379865004397,0.9644197685063997,0.9970295725713316,0.9918938383922614,0.9461196325523723,0.9948879798574712,0.9922140466887073,0.9346786642729427,1.0,0.9726739340955203,0.9812343258158761,0.9914647677570397,0.9407382783561465,0.9372471651833517,1.0,0.48154391463245105,0.9548016614820808,0.9866091023808781,1.0,0.9932230109956157,0.9953697789334871,0.9900091886030646,0.49347829093597473
11027997.0,Piran,0.7897154429774774,0.6119620222123952,0.8876619479689585,0.9192010508068426,0.9221691750060657,0.9441489345742892,0.9331476900124634,0.9637980389177411,0.9434943669129099,0.79295129011968,0.9791921456334434,0.8878127124553279,0.8557083032337427,0.9260635273569926,0.7657352408997572,0.8154287216167293,0.348366008842074,0.8618513100220109,0.8055849394009251,0.4318258687151012,0.989074074515476,0.8753924208714591,0.39320510458672486,0.977300677671203,0.9435895549009212,0.3619704324541637,0.8770617398559731,0.8582591549938932,0.9628338407080209,0.8697489218226249,0.9965560342493837,0.9670194629758879,0.7452195270898048,0.9628125077410323,0.9398952952167032,0.39858963119673574,0.958116414908627,0.9894537597405554,0.2599148919402139,0.19595944252183062,0.9472399297220483,0.9890474296693639,0.9458364457839982,0.9603779360102854,0.9834469367012271,0.9735569595636263,0.6123316860519441,0.9950923267625579,0.6475922820115463,0.9986024879761667,0.0,0.12109810242530417,0.8641388434295845,0.929773722490201,0.9689994798855143,0.9963364203302821,0.9358618588759857,0.9800371793060038,0.7664356702515426,0.8665714625338835,0.9134192949794254,0.6578115430314769,0.0,0.9831005647741684,0.7795564057862484,0.8308037926500641,0.9141841394902164,0.8250782398657636,0.9695065111320279,0.7865157788987678,0.8608081100087368,0.9802612183471006,0.9042268276766136,0.9145063503580166,0.7993349390347926,0.9155855726105385,0.6065758869472446,0.9481838462688881,0.40702954378621503,1.0,1.0,0.9956815499349734,0.8146077630298615,0.9877127397019058,0.924419041959631,0.4188546848309487
24063526.0,Ankaran,0.9811501375671268,0.7968843616447749,0.9222460416522092,0.9358578811344297,0.9964910738595393,1.0,0.907600514552737,0.9046491786609427,0.9082435434987071,0.8464981110027727,0.9949556484544321,1.0,0.9100320586479828,0.9012255557021902,0.07520530858192087,0.9278604891474077,0.5266871671457314,1.0,0.991484586445805,0.5597929696959798,0.6933313839231918,0.6690262894982726,0.4738743070851159,0.9232987032495253,0.8645495975523224,0.7900806497163311,0.9111429618638125,0.9029729247494515,0.9076926946138407,0.9500104069461714,0.9706834448796989,0.9806686337480782,0.4487580007300216,0.917311477412509,0.8749982959270042,0.4782706128175189,0.8984890652105578,0.7926139481838796,0.3924153078872875,0.36900145001419415,1.0,0.9630053343702119,0.8563922792713387,0.8985079076529929,0.8202546898126061,0.9788383179825373,0.8363882089683642,0.754774121571647,0.7836171568686514,1.0,0.07520505000308875,0.26167774681121436,0.8362233716194953,0.8252664499037012,0.9248681555936562,0.905964929001283,0.7827313975886419,0.900576805461859,0.9007350292954671,0.8166321627351034,0.9872042711364747,0.9520933538961741,0.07061956629458621,1.0,0.9794745815750406,0.9356039763846671,0.8820932648225599,0.9891478548063655,0.9149976550560114,0.901026400695617,0.8524086372176815,0.75982587001779,1.0,0.8261822976245428,0.9209421178713948,0.9703754441807126,0.9847871005002382,0.9835465387786229,0.48634418037675387,0.9330816696456189,0.8241104287567553,0.9770496526860466,0.9178847801202983,0.9795697928425314,0.8863163496744283,0.49828559368890935
11026516.0,Ajdovščina,0.9792590481015945,1.0,0.6625733944101484,0.9738745988100045,0.991281937655752,0.9955508556853374,0.8002909566509877,0.9978323901498295,0.9985212151975004,0.986359433959393,0.9898789061154796,0.9919598279122175,0.9943309095927776,0.9866647343316713,0.7476250093686747,0.5547450010062775,0.7413058654488063,0.9840145278670185,0.9247820165338446,0.5498620685837312,0.7085406491105165,0.7897136943385068,0.6806228290681107,0.9222134043150676,0.9834660832883624,0.3439996500338196,0.6849256311185037,0.9832200997382541,0.6561190205357066,0.5136785216054631,0.946911773816471,0.9920553133206944,0.8205900804320856,0.7082482955957207,0.8989027941064879,0.6824864060823608,0.919279482112249,0.3691990142358954,0.5988447963317569,0.6248500084101023,0.9918948274095564,0.9974262052325414,0.7478091172387378,0.6546976211070579,0.3458866845643893,0.9727464613403479,0.6711248629597832,0.4522478364746495,0.48215045144260404,0.9964108773540337,0.2679493991753281,0.6219717970500491,0.9591214586204735,0.9927224408093723,0.9901255602690315,0.6544411782264372,0.9921827394343764,0.35755794462396884,0.7894525607935939,1.0,0.9814875950126045,0.6928276601835788,0.2516116983883324,0.8027440588944278,0.9917254478489383,0.746648712319189,0.999069442009588,0.6871617270148023,0.9927330560514693,0.6628122413805829,0.7223003689466297,0.8718290516023879,0.9874252083528329,0.9917457825284951,0.7021951922885772,0.9294493248140276,0.9718500668907899,0.7915417744151919,0.6896210615017324,0.7450177114994774,0.982621439983054,0.9192197894454245,0.7216326523026165,0.9820497751038376,0.9947838786694679,0.7018604710589553
11026524.0,Beltinci,0.9623887712736033,0.8854845111815584,0.3686557268972407,0.7414481356107423,0.7633184531133228,0.8372951139979674,0.8774747026896031,0.8824681740087448,0.8745092392736352,0.9313031384575026,0.9815761253193231,0.8085375322097352,0.8884107236846638,0.9880330598531638,0.8648710254135772,0.8790151830938707,0.7468694984584743,0.9752909008127606,0.9609074673233019,0.8436250851542662,0.8976407330069693,0.8752031176060866,0.1298026243681507,0.5220358964861423,0.8358286129522098,0.9283921825324238,0.8750577474559061,0.7081399238998718,0.941210677971152,0.5560797154572443,0.9852549249780603,0.8250935190748447,0.5196304606037964,0.8903104919322026,0.9920269793427393,0.12821250497442715,0.9936873912358505,0.6790413012421534,0.5732660013238184,0.5827389702632282,0.8291058654348858,0.9196647530255747,0.7731863638019176,0.6851653418866603,0.7292192392387047,0.8284077801615377,0.9244034372624848,0.9274644193804988,0.7980020414467435,0.9803293348651534,0.9718571471528653,0.7259183217249103,0.7442549912916285,0.7769436300911676,0.7100686535221885,0.8797757063106347,0.8316412814451717,0.8843915867399387,0.3688630210733659,0.9824632154442646,0.7633987754752416,0.9357547169605969,0.9281680379056532,0.9025259859979313,0.4493794660037499,0.5285884831079732,0.9807014936238369,0.9059456864799315,0.8630047250670255,0.8818084791921363,0.9165100615271045,0.9336037144646878,0.9741853040832851,0.7616313621552797,0.8915822760493183,0.9296014729719684,0.9251436392069046,0.08422988134436493,0.12762302912891,0.03985714641590532,0.8146154218009706,0.886209007884109,0.3429017702838444,0.9699171651970889,0.8274752405046529,0.1278101196787751
11026532.0,Bled,0.9879065947935664,0.6018202586579017,0.8783225329732058,0.9766117396197735,0.9961061203014882,0.991178991500327,0.9922059677464281,0.9645821463168138,0.9948230786829907,0.9810454831529688,1.0,0.954348804526566,0.944913619946374,1.0,0.9356871068944363,0.9314469566329251,0.7635751751569078,1.0,0.611083647765256,0.5833470231837874,0.9160998386711638,0.719547284262398,0.8690106874982051,0.7324607171852906,0.9899123393642982,0.9446570411608868,0.4836762582412991,0.8934133694415701,0.9928883604564337,0.5774190166158897,0.9944972148497256,0.9942058284132969,0.8988411602700719,0.9232410484008262,0.7178957556867347,0.7400403764740082,0.911612335679651,0.7818637979513801,0.5373523271118799,0.9964194830245526,0.9965475992042335,0.975907052351273,0.955667584189335,0.7979382465537378,0.9787004868978613,0.9896274427188179,0.9248203014112564,0.4995767276826584,0.9843066593542183,0.9975340078831821,0.41391908204336847,0.7660797517220307,0.9811683048577835,0.9978627021395747,0.7174263150958287,0.8183235478614027,0.9875918892772555,0.9853702534682114,0.9905156548565928,0.8847115521761355,0.994397123982582,0.7379685876606528,0.3886811597592914,0.996756878784342,0.39383854786301764,0.451344224849359,0.7929339813601191,0.7781868946175013,0.997078936420524,0.6399679730690728,0.8031014014374234,1.0,0.9831555918194238,0.829843727296627,0.6761895823607535,0.9006080960284056,0.9540739564220837,0.4999763476119402,0.7388221799378287,0.45433909696241626,0.8320305147108829,0.9875427331277661,0.37524788382523955,0.9839367831889818,0.5510168883449482,0.7526623238740892
11026559.0,Bohinj,0.9787536109100792,0.3595267093075195,0.9876915973977325,0.9949755675307111,0.9937929876552618,0.9958398863016452,0.713050659137427,0.9118420968545006,0.7308707065518538,0.9727271870902501,0.9922721635593567,0.7571068626671833,0.653342380404359,0.7039986145083825,0.9934800078129861,0.6954610832762997,0.9985814239390033,0.9892074262388566,0.3765363917083162,0.4507643778924496,0.6321206260744393,0.4236180659920421,0.7633142775533857,0.5101662117689817,0.8734085468274403,0.9517644797372748,0.3416601547156477,0.5981230317416004,0.8003789829869079,0.4435947117059128,0.9943643941837298,0.8807533852168543,0.8557854959724338,0.9980656780687083,0.993564210025915,0.6574854444507183,0.9976970679805477,0.7431226791569632,0.400072858296762,0.7778558480812312,0.9905732869766779,0.9866015811232862,0.9938372599916948,0.9971494156244536,0.41491259813184167,0.9872529159191987,0.9861166934510803,0.6826494681679557,0.5637160056969427,0.9931450856756121,0.31538204995598995,0.585566812324029,0.41612098882493587,0.8336778709887758,0.4253879218773773,0.5296985680896442,0.9927333326409227,0.7333150500393832,0.6991636144399836,0.9944274985080201,0.9967928615703544,0.4374609386562315,0.2961522342459032,0.9245451363409208,0.48520400167485034,0.27735913393316036,0.4193366917913184,0.5075004660443985,0.6935748708011389,0.3503494499734523,0.5628190324401305,0.9730837224451905,0.9880981476789118,0.266076310902029,0.41977002702111466,0.9672354548272071,0.9666397217611418,0.5000378611488748,0.6566468063543787,0.4544004234025484,0.26565333192964236,0.9917451799034599,0.18004053552742594,0.9846797818283649,0.18656701583760937,0.6703664842906228
11026575.0,Bovec,0.982216129866934,0.0,0.7837263708025753,0.909241965715411,0.9859510957147324,0.9960227318442899,0.9944294763127502,0.6896907269172278,0.5223599098740039,0.9562888935642873,0.9954961610980633,0.9805284254450838,0.7004982422332204,0.0,0.932600661537367,0.2066894869719622,0.18532555111393245,0.9926111332028115,0.0,0.0,0.5029655939766231,0.25188983526375786,0.4737857349617225,0.0,0.9960026179831039,0.0,0.35220092664781644,0.0,0.5096888052535309,0.0,0.9978207714843663,0.7906810671166702,0.781249774068421,0.16539565226633957,0.0,0.37680902187927234,0.5104573186570133,0.9115173700758508,0.0,0.9979062172823782,0.9830714529489428,0.99151369499222,0.9956743011477787,0.0,0.0,0.993686720198841,0.0,0.9988580146789703,0.6522255158892004,0.9979475656636672,0.04546706266484346,0.07733384176804092,0.9673603280693185,0.9912135715016469,0.4189720866712675,0.0,0.9955031899115641,0.0,0.0,0.4122156962909683,0.9917480291693299,0.9969939487541044,0.04269479570784329,0.949908004114296,0.5497448628480541,0.24310132711095167,0.0,0.05087546515002461,0.4587375400569046,0.0,0.15748309618110268,1.0,0.991694199178116,0.01338346868190865,0.11536111002110683,0.9623323781948924,0.9738408296677601,0.5070002496663002,0.3772608349097164,0.46134163543273743,0.0,0.996533802577403,0.12875795090290065,0.9793285313379423,0.36462771774790415,0.39057094354346933
11026583.0,Brda,0.9817611511024708,0.5533993555224913,0.5781947044167446,0.47123065838535094,0.5742494034103378,0.9961757308280929,0.789154749659629,0.762375555700767,0.7732793282564545,0.9702898038085662,0.9731579452241369,0.9678973022786755,0.779529339097056,0.753098074838328,0.8852394430273736,0.1078957098172213,0.8014793092330503,0.955963707490425,0.70393144477458,0.2323751236681948,0.7747176095916647,0.9214497511634493,0.4767284503067585,0.4989345209867698,0.9353025827213244,0.5916540720626721,0.7552067373964577,0.7237057872473813,0.9582142284223756,0.1867561137285788,0.9621314710023167,0.9244073768668611,0.7959007505056861,0.7953173778249961,0.807673811689687,0.48081110369747704,0.76404577121073,0.8971299255021923,0.26348169074874295,0.24514308983211874,0.9881293248502961,0.9885679073127466,0.6310784278655056,0.8692956743722852,0.5321838428426395,0.9687126637612892,0.7301827859542787,0.5876355501494126,0.13965901702599437,0.9515552999783673,0.07760283351144104,0.26615988667954427,0.5024809589880113,0.5981773737034622,0.7721598211641847,0.7611454714004553,0.9478480498770834,0.04782081703974528,0.6384845732191579,0.9209041918059917,0.8672064817666458,0.7528626515114576,0.07287114955157759,0.7664334048138589,0.789969079044228,0.8233443289235514,0.7512271605469814,0.7098897388769109,0.7419864387834492,0.7637655876571823,0.7424755235031915,0.8876911564232313,0.9931543909224813,0.5262391470505974,0.7915762577176952,0.9522643589572207,0.9663223140442959,0.6707890814065185,0.48887299097630743,0.6246322944415559,0.5335318971564229,0.9759983611636058,0.7771279251393834,0.9807084750593601,0.7043798391580407,0.5008181114294765
